date,volume
29-02-2012,952011200
1/3/2012,683270000
2/3/2012,431712400
5/3/2012,809124400
6/3/2012,810238800
7/3/2012,798520800
8/3/2012,516457200
9/3/2012,418919200
12/3/2012,407282400
13-03-2012,690855200
14-03-2012,1418844000
15-03-2012,1159718000
16-03-2012,825487600
19-03-2012,901236000
20-03-2012,816662000
21-03-2012,644042000
22-03-2012,623870800
23-03-2012,430488800
26-03-2012,595742000
27-03-2012,607129600
28-03-2012,655460400
29-03-2012,608238400
30-03-2012,731038000
2/4/2012,598351600
3/4/2012,834559600
4/4/2012,572980800
5/4/2012,641298000
9/4/2012,597536800
10/4/2012,889725200
11/4/2012,696614800
12/4/2012,614336800
13-04-2012,859644800
16-04-2012,1050786800
17-04-2012,1025528000
18-04-2012,954531200
19-04-2012,834719200
20-04-2012,1030985200
23-04-2012,966529200
24-04-2012,1076149200
25-04-2012,905777600
26-04-2012,536068400
27-04-2012,406722400
30-04-2012,506144800
1/5/2012,610999200
2/5/2012,427389200
3/5/2012,390549600
4/5/2012,529992400
7/5/2012,460118400
8/5/2012,497252000
9/5/2012,480704000
10/5/2012,333200000
11/5/2012,399546000
14-05-2012,352626400
15-05-2012,476336000
16-05-2012,560896000
17-05-2012,717220000
18-05-2012,732292400
21-05-2012,631106000
22-05-2012,694870400
23-05-2012,584897600
24-05-2012,496230000
25-05-2012,328507200
29-05-2012,380508800
30-05-2012,529429600
31-05-2012,491674400
1/6/2012,520987600
4/6/2012,556995600
5/6/2012,388214400
6/6/2012,401455600
7/6/2012,379766800
8/6/2012,347516400
11/6/2012,591264800
12/6/2012,435380400
13-06-2012,293580000
14-06-2012,345573200
15-06-2012,335255200
18-06-2012,440412000
19-06-2012,361404400
20-06-2012,358943200
21-06-2012,326351200
22-06-2012,284471600
25-06-2012,304382400
26-06-2012,276536400
27-06-2012,202997200
28-06-2012,282836400
29-06-2012,421500800
2/7/2012,400092000
3/7/2012,241712800
5/7/2012,484383200
6/7/2012,418930400
9/7/2012,379405600
10/7/2012,511957600
11/7/2012,469322000
12/7/2012,428041600
13-07-2012,311427200
16-07-2012,301260400
17-07-2012,293624800
18-07-2012,252700000
19-07-2012,436861600
20-07-2012,397471200
23-07-2012,487975600
24-07-2012,565132400
25-07-2012,877312800
26-07-2012,406632800
27-07-2012,403936400
30-07-2012,379142400
31-07-2012,462327600
1/8/2012,384501600
2/8/2012,332158400
3/8/2012,344920800
6/8/2012,302103200
7/8/2012,290446800
8/8/2012,244706000
9/8/2012,221642400
10/8/2012,194938800
13-08-2012,278832400
14-08-2012,340169200
15-08-2012,257342400
16-08-2012,254534000
17-08-2012,442761200
20-08-2012,613384800
21-08-2012,812719600
22-08-2012,565322800
23-08-2012,420128800
24-08-2012,437340400
27-08-2012,427008400
28-08-2012,267416800
29-08-2012,202806800
30-08-2012,302699600
31-08-2012,338321200
4/9/2012,367892000
5/9/2012,336375200
6/9/2012,391196400
7/9/2012,329666400
10/9/2012,487998000
11/9/2012,503983200
12/9/2012,712233200
13-09-2012,598360000
14-09-2012,600474000
17-09-2012,398031200
18-09-2012,373503200
19-09-2012,326874800
20-09-2012,336568400
21-09-2012,571589200
24-09-2012,639766400
25-09-2012,518789600
26-09-2012,576503200
27-09-2012,594090000
28-09-2012,535110800
1/10/2012,543594800
2/10/2012,627992400
3/10/2012,424281200
4/10/2012,370725600
5/10/2012,594006000
8/10/2012,637994000
9/10/2012,838597200
10/10/2012,510356000
11/10/2012,546081200
12/10/2012,460014800
15-10-2012,432502000
16-10-2012,549771600
17-10-2012,389037600
18-10-2012,476624400
19-10-2012,744086000
22-10-2012,546730800
23-10-2012,707145600
24-10-2012,558527200
25-10-2012,656325600
26-10-2012,1018432800
31-10-2012,510003200
1/11/2012,361298000
2/11/2012,599373600
5/11/2012,529135600
6/11/2012,374917200
7/11/2012,793648800
8/11/2012,1056146000
9/11/2012,929913600
12/11/2012,515802000
13-11-2012,532949200
14-11-2012,477170400
15-11-2012,789910800
16-11-2012,1266893600
19-11-2012,823317600
20-11-2012,642754000
21-11-2012,373002000
23-11-2012,272826400
26-11-2012,630579600
27-11-2012,533330000
28-11-2012,520864400
29-11-2012,514698800
30-11-2012,391319600
3/12/2012,364280000
4/12/2012,557068400
5/12/2012,1044638000
6/12/2012,1177212400
7/12/2012,787040800
10/12/2012,630484400
11/12/2012,592345600
12/12/2012,487144000
13-12-2012,625259600
14-12-2012,1009579200
17-12-2012,757607200
18-12-2012,625685200
19-12-2012,449369200
20-12-2012,481689600
21-12-2012,596268400
24-12-2012,175753200
26-12-2012,302436400
27-12-2012,455120400
28-12-2012,354278400
31-12-2012,659492400
2/1/2013,560518000
3/1/2013,352965200
4/1/2013,594333600
7/1/2013,484156400
8/1/2013,458707200
9/1/2013,407604400
10/1/2013,601146000
11/1/2013,350506800
14-01-2013,734207600
15-01-2013,876772400
16-01-2013,690804800
17-01-2013,453678400
18-01-2013,472922800
22-01-2013,461546400
23-01-2013,861509600
24-01-2013,1460852400
25-01-2013,1208026400
28-01-2013,785517600
29-01-2013,571158000
30-01-2013,417155200
31-01-2013,319334400
1/2/2013,539484400
4/2/2013,477117200
5/2/2013,573347600
6/2/2013,593706400
7/2/2013,704580800
8/2/2013,633158400
11/2/2013,517490400
12/2/2013,609053200
13-02-2013,475207600
14-02-2013,355275200
15-02-2013,391745200
19-02-2013,435783600
20-02-2013,476302400
21-02-2013,447182400
22-02-2013,330654800
25-02-2013,372579200
26-02-2013,501499600
27-02-2013,587350400
28-02-2013,322515200
1/3/2013,552448400
4/3/2013,582755600
5/3/2013,638433600
6/3/2013,460250000
7/3/2013,468473600
8/3/2013,391482000
11/3/2013,474236000
12/3/2013,465911600
13-03-2013,405549200
14-03-2013,303875600
15-03-2013,643960800
18-03-2013,606197200
19-03-2013,526775200
20-03-2013,308660800
21-03-2013,383255600
22-03-2013,395105200
25-03-2013,501135600
26-03-2013,294294000
27-03-2013,331237200
28-03-2013,442839600
1/4/2013,389732000
2/4/2013,529519200
3/4/2013,363216000
4/4/2013,358447600
5/4/2013,383695200
8/4/2013,300829200
9/4/2013,306614000
10/4/2013,375928000
11/4/2013,328364400
12/4/2013,238613200
15-04-2013,317520000
16-04-2013,305771200
17-04-2013,945056000
18-04-2013,666299200
19-04-2013,609274400
22-04-2013,429920400
23-04-2013,664238400
24-04-2013,969651200
25-04-2013,384837600
26-04-2013,764097600
29-04-2013,640326400
30-04-2013,691538400
1/5/2013,506909200
2/5/2013,421828400
3/5/2013,361300800
6/5/2013,496641600
7/5/2013,483753200
8/5/2013,472598000
9/5/2013,398487600
10/5/2013,334852000
13-05-2013,316948800
14-05-2013,447118000
15-05-2013,741613600
16-05-2013,603204000
17-05-2013,427904400
20-05-2013,451578400
21-05-2013,456022000
22-05-2013,443038400
23-05-2013,353021200
24-05-2013,276166800
28-05-2013,386145200
29-05-2013,330576400
30-05-2013,353519600
31-05-2013,384302800
3/6/2013,372352400
4/6/2013,292728800
5/6/2013,290589600
6/6/2013,416934000
7/6/2013,404535600
10/6/2013,450153200
11/6/2013,286112400
12/6/2013,265227200
13-06-2013,285832400
14-06-2013,271866000
17-06-2013,259414400
18-06-2013,195025600
19-06-2013,310940000
20-06-2013,357310800
21-06-2013,481118400
24-06-2013,480746000
25-06-2013,314162800
26-06-2013,367724000
27-06-2013,337246000
28-06-2013,578516400
1/7/2013,391053600
2/7/2013,469865200
3/7/2013,240928800
5/7/2013,274024800
8/7/2013,298138400
9/7/2013,352584400
10/7/2013,281405600
11/7/2013,326292400
12/7/2013,279563200
15-07-2013,241917200
16-07-2013,216538000
17-07-2013,198990400
18-07-2013,218878800
19-07-2013,268721600
22-07-2013,207796400
23-07-2013,369395600
24-07-2013,591936800
25-07-2013,229493600
26-07-2013,200152400
29-07-2013,248057600
30-07-2013,309422400
31-07-2013,322957600
1/8/2013,206250800
2/8/2013,274783600
5/8/2013,318855600
6/8/2013,334857600
7/8/2013,298858000
8/8/2013,255777200
9/8/2013,266865200
12/8/2013,364434000
13-08-2013,881941200
14-08-2013,756372400
15-08-2013,490294000
16-08-2013,362306000
19-08-2013,510518400
20-08-2013,358688400
21-08-2013,335879600
22-08-2013,244207600
23-08-2013,222731600
26-08-2013,330965600
27-08-2013,424188800
28-08-2013,307608000
29-08-2013,239657600
30-08-2013,272297200
3/9/2013,331928800
4/9/2013,345032800
5/9/2013,236367600
6/9/2013,359525600
9/9/2013,340687200
10/9/2013,743195600
11/9/2013,898696400
12/9/2013,404051200
13-09-2013,298835600
16-09-2013,543706800
17-09-2013,399380800
18-09-2013,456862000
19-09-2013,404541200
20-09-2013,699302800
23-09-2013,762106800
24-09-2013,364344400
25-09-2013,316957200
26-09-2013,237221600
27-09-2013,228040400
30-09-2013,260156400
1/10/2013,353883600
2/10/2013,289184000
3/10/2013,322753200
4/10/2013,258868400
7/10/2013,312292400
8/10/2013,290917200
9/10/2013,301725200
10/10/2013,278602800
11/10/2013,267738800
14-10-2013,261898000
15-10-2013,320073600
16-10-2013,251101200
17-10-2013,253593200
18-10-2013,290542000
21-10-2013,398106800
22-10-2013,534063600
23-10-2013,313723200
24-10-2013,384764800
25-10-2013,337792000
28-10-2013,550440800
29-10-2013,635807200
30-10-2013,354163600
31-10-2013,275696400
1/11/2013,274890000
4/11/2013,244627600
5/11/2013,265213200
6/11/2013,223375600
7/11/2013,262620400
8/11/2013,279316800
11/11/2013,227452400
12/11/2013,204276800
13-11-2013,197220800
14-11-2013,282419200
15-11-2013,317920400
18-11-2013,244944000
19-11-2013,208938800
20-11-2013,193916800
21-11-2013,262026800
22-11-2013,223725600
25-11-2013,229311600
26-11-2013,401382800
27-11-2013,363448400
29-11-2013,318127600
2/12/2013,472544800
3/12/2013,450968000
4/12/2013,377809600
5/12/2013,447580000
6/12/2013,344352400
9/12/2013,320493600
10/12/2013,278269600
11/12/2013,359718800
12/12/2013,262290000
13-12-2013,332822000
16-12-2013,282592800
17-12-2013,229902400
18-12-2013,565863200
19-12-2013,320308800
20-12-2013,436413600
23-12-2013,501306400
24-12-2013,167554800
26-12-2013,204008000
27-12-2013,225884400
30-12-2013,253629600
31-12-2013,223084400
2/1/2014,234684800
3/1/2014,392467600
6/1/2014,412610800
7/1/2014,317209200
8/1/2014,258529600
9/1/2014,279148800
10/1/2014,304976000
13-01-2014,378492800
14-01-2014,332561600
15-01-2014,391638800
16-01-2014,229278000
17-01-2014,426739600
21-01-2014,328526800
22-01-2014,379985200
23-01-2014,403239200
24-01-2014,429354800
27-01-2014,554878800
28-01-2014,1065523200
29-01-2014,502810000
30-01-2014,678501600
31-01-2014,464797200
3/2/2014,401464000
4/2/2014,376681200
5/2/2014,328344800
6/2/2014,257765200
7/2/2014,370280400
10/2/2014,345559200
11/2/2014,282256800
12/2/2014,308100800
13-02-2014,307398000
14-02-2014,272924400
18-02-2014,260251600
19-02-2014,313768000
20-02-2014,305858000
21-02-2014,278784800
24-02-2014,288909600
25-02-2014,231952000
26-02-2014,276217200
27-02-2014,301882000
28-02-2014,371968800
3/3/2014,238781200
4/3/2014,259140000
5/3/2014,200062800
6/3/2014,185488800
7/3/2014,220729600
10/3/2014,178584000
11/3/2014,279224400
12/3/2014,199326400
13-03-2014,257742800
14-03-2014,237199200
17-03-2014,199544800
18-03-2014,209647200
19-03-2014,224756000
20-03-2014,208398400
21-03-2014,374046400
24-03-2014,355700800
25-03-2014,282293200
26-03-2014,299768000
27-03-2014,222031600
28-03-2014,200564000
31-03-2014,168669200
1/4/2014,200760000
2/4/2014,180420800
3/4/2014,162344000
4/4/2014,275251200
7/4/2014,289850400
8/4/2014,243888400
9/4/2014,206169600
10/4/2014,239652000
11/4/2014,271717600
14-04-2014,205674000
15-04-2014,266490000
16-04-2014,214765600
17-04-2014,284334400
21-04-2014,182548800
22-04-2014,202563200
23-04-2014,394940000
24-04-2014,759911600
25-04-2014,390275200
28-04-2014,669485600
29-04-2014,337377600
30-04-2014,456640800
1/5/2014,244048000
2/5/2014,191514400
5/5/2014,287067200
6/5/2014,374564400
7/5/2014,282864400
8/5/2014,230297200
9/5/2014,291597600
12/5/2014,213208800
13-05-2014,159737200
14-05-2014,166404000
15-05-2014,230846000
16-05-2014,276256400
19-05-2014,317755200
20-05-2014,234836000
21-05-2014,196859600
22-05-2014,200760000
23-05-2014,232209600
27-05-2014,348866000
28-05-2014,315481600
29-05-2014,376474000
30-05-2014,564020800
2/6/2014,369350800
3/6/2014,292709200
4/6/2014,335482000
5/6/2014,303805600
6/6/2014,349938400
9/6/2014,301659988
10/6/2014,251108000
11/6/2014,182724000
12/6/2014,218996000
13-06-2014,218100000
16-06-2014,142244000
17-06-2014,118904000
18-06-2014,134056000
19-06-2014,142112000
20-06-2014,403592000
23-06-2014,174776000
24-06-2014,156144000
25-06-2014,147476000
26-06-2014,130516000
27-06-2014,256116000
30-06-2014,198356000
1/7/2014,152892000
2/7/2014,113860000
3/7/2014,91567200
7/7/2014,225872000
8/7/2014,260888000
9/7/2014,145744000
10/7/2014,158744000
11/7/2014,136072000
14-07-2014,171240000
15-07-2014,181911600
16-07-2014,214008000
17-07-2014,229192000
18-07-2014,199952000
21-07-2014,156316000
22-07-2014,220788000
23-07-2014,371672000
24-07-2014,182916000
25-07-2014,173876000
28-07-2014,221272000
29-07-2014,172572000
30-07-2014,132040000
31-07-2014,227372000
1/8/2014,194044000
4/8/2014,159832000
5/8/2014,223732000
6/8/2014,154232000
7/8/2014,186844000
8/8/2014,167460000
11/8/2014,146340000
12/8/2014,135180000
13-08-2014,127664000
14-08-2014,112464000
15-08-2014,195804000
18-08-2014,190288000
19-08-2014,277098800
20-08-2014,210451200
21-08-2014,133687600
22-08-2014,176409600
25-08-2014,160578800
26-08-2014,132479200
27-08-2014,187309600
28-08-2014,273559200
29-08-2014,178268000
2/9/2014,213965600
3/9/2014,500932400
4/9/2014,342379200
5/9/2014,233412800
8/9/2014,185111200
9/9/2014,758242400
10/9/2014,402967600
11/9/2014,249412400
12/9/2014,250504400
15-09-2014,244866000
16-09-2014,267272800
17-09-2014,243569600
18-09-2014,148095600
19-09-2014,283354000
22-09-2014,210888000
23-09-2014,253388800
24-09-2014,238900696
25-09-2014,398263396
26-09-2014,249482004
29-09-2014,199065248
30-09-2014,221056556
1/10/2014,205965144
2/10/2014,191031312
3/10/2014,173878340
6/10/2014,148204728
7/10/2014,168376732
8/10/2014,229618696
9/10/2014,309506100
10/10/2014,265326368
13-10-2014,214333472
14-10-2014,254754248
15-10-2014,403734400
16-10-2014,288618092
17-10-2014,272718752
20-10-2014,310069116
21-10-2014,378495616
22-10-2014,273052584
23-10-2014,284298696
24-10-2014,188215664
27-10-2014,136750804
28-10-2014,192243796
29-10-2014,210751516
30-10-2014,162619172
31-10-2014,178557140
3/11/2014,209130200
4/11/2014,166297460
5/11/2014,149743620
6/11/2014,139873828
7/11/2014,134766140
10/11/2014,108782188
11/11/2014,109769008
12/11/2014,187769724
13-11-2014,238091420
14-11-2014,176254380
17-11-2014,186986848
18-11-2014,176895912
19-11-2014,167476640
20-11-2014,173582148
21-11-2014,228717192
24-11-2014,189803296
25-11-2014,275361760
26-11-2014,163327544
28-11-2014,99257608
1/12/2014,335256148
2/12/2014,237395760
3/12/2014,172253760
4/12/2014,168623104
5/12/2014,153275580
8/12/2014,230659400
9/12/2014,240832144
10/12/2014,178261272
11/12/2014,165886312
12/12/2014,224112552
15-12-2014,268872328
16-12-2014,243162932
17-12-2014,213647092
18-12-2014,236024872
19-12-2014,353719080
22-12-2014,180670196
23-12-2014,104113676
24-12-2014,57918444
26-12-2014,134883804
29-12-2014,110395680
30-12-2014,119525908
31-12-2014,165613404
2/1/2015,212818504
5/1/2015,257141964
6/1/2015,263188464
7/1/2015,160423736
8/1/2015,237458188
9/1/2015,213260396
12/1/2015,198603160
13-01-2015,268367712
14-01-2015,195826352
15-01-2015,240055984
16-01-2015,314053380
20-01-2015,199599628
21-01-2015,194303588
22-01-2015,215185636
23-01-2015,185859312
26-01-2015,222459916
27-01-2015,382274996
28-01-2015,585908252
29-01-2015,337745728
30-01-2015,334981844
2/2/2015,250956400
3/2/2015,207662996
4/2/2015,280598972
5/2/2015,168984980
6/2/2015,174826268
9/2/2015,155559188
10/2/2015,248034024
11/2/2015,294247188
12/2/2015,297897864
13-02-2015,217088876
17-02-2015,252609620
18-02-2015,179566948
19-02-2015,149449524
20-02-2015,195793676
23-02-2015,283896440
24-02-2015,276912520
25-02-2015,298846984
26-02-2015,365150116
27-02-2015,248059388
2/3/2015,192386652
3/3/2015,151265132
4/3/2015,126665360
5/3/2015,226068584
6/3/2015,291368240
9/3/2015,354113948
10/3/2015,275426328
11/3/2015,275755896
12/3/2015,193450876
13-03-2015,207309132
16-03-2015,143497200
17-03-2015,204092416
18-03-2015,261083780
19-03-2015,183237960
20-03-2015,274780544
23-03-2015,150838696
24-03-2015,131369216
25-03-2015,206620708
26-03-2015,190291476
27-03-2015,158184604
30-03-2015,188398680
31-03-2015,168362212
1/4/2015,162485748
2/4/2015,128880524
6/4/2015,148775900
7/4/2015,140049072
8/4/2015,149316972
9/4/2015,129935896
10/4/2015,160751812
13-04-2015,145460492
14-04-2015,102098372
15-04-2015,115881676
16-04-2015,113475948
17-04-2015,207828184
20-04-2015,188217240
21-04-2015,129740228
22-04-2015,150618020
23-04-2015,183083608
24-04-2015,178103620
27-04-2015,387816828
28-04-2015,475695880
29-04-2015,253544332
30-04-2015,332781692
1/5/2015,234050552
4/5/2015,203953112
5/5/2015,197085664
6/5/2015,288564040
7/5/2015,175763580
8/5/2015,222201528
11/5/2015,168143028
12/5/2015,192640128
13-05-2015,138776940
14-05-2015,180813824
15-05-2015,152832136
18-05-2015,203531672
19-05-2015,178532960
20-05-2015,145819728
21-05-2015,158921456
22-05-2015,182383888
26-05-2015,282790240
27-05-2015,183332984
28-05-2015,122933236
29-05-2015,203537808
1/6/2015,128451188
2/6/2015,134670508
3/6/2015,123934168
4/6/2015,153800472
5/6/2015,142507200
8/6/2015,210699144
9/6/2015,224301680
10/6/2015,156349000
11/6/2015,141563548
12/6/2015,147544984
15-06-2015,175955784
16-06-2015,125976524
17-06-2015,131672284
18-06-2015,141628880
19-06-2015,218867548
22-06-2015,136157380
23-06-2015,121075452
24-06-2015,221123420
25-06-2015,127752400
26-06-2015,176267364
29-06-2015,196645708
30-06-2015,177482728
1/7/2015,120955244
2/7/2015,108843808
6/7/2015,112241724
7/7/2015,187787244
8/7/2015,243046456
9/7/2015,314380152
10/7/2015,245417896
13-07-2015,165762152
14-07-2015,127072556
15-07-2015,134596800
16-07-2015,144889788
17-07-2015,184658840
20-07-2015,235600812
21-07-2015,307025708
22-07-2015,461802428
23-07-2015,203997808
24-07-2015,168649328
27-07-2015,177822160
28-07-2015,134472388
29-07-2015,148046612
30-07-2015,134513072
31-07-2015,171539812
3/8/2015,279903872
4/8/2015,496554492
5/8/2015,393537844
6/8/2015,211612160
7/8/2015,154681620
10/8/2015,219806388
11/8/2015,388331256
12/8/2015,406742440
13-08-2015,194143156
14-08-2015,171718064
17-08-2015,163538980
18-08-2015,138242832
19-08-2015,193146040
20-08-2015,274006488
21-08-2015,513101884
24-08-2015,648825168
25-08-2015,414406396
26-08-2015,387098444
27-08-2015,338464224
28-08-2015,212657628
31-08-2015,224917084
1/9/2015,307383440
2/9/2015,247555248
3/9/2015,212935760
4/9/2015,199985244
8/9/2015,219374504
9/9/2015,340043216
10/9/2015,251571324
11/9/2015,199661892
14-09-2015,233453724
15-09-2015,173364620
16-09-2015,148693956
17-09-2015,256450564
18-09-2015,297141164
21-09-2015,200887860
22-09-2015,201384636
23-09-2015,143026864
24-09-2015,200877900
25-09-2015,224607704
28-09-2015,203128756
29-09-2015,293461536
30-09-2015,260166384
1/10/2015,255716400
2/10/2015,232079032
5/10/2015,208258972
6/10/2015,195427908
7/10/2015,187062200
8/10/2015,247918308
9/10/2015,211064560
12/10/2015,121868816
13-10-2015,132197024
14-10-2015,177849796
15-10-2015,150693808
16-10-2015,156930436
19-10-2015,119036612
20-10-2015,195871052
21-10-2015,169307896
22-10-2015,166616356
23-10-2015,237467656
26-10-2015,265335124
27-10-2015,279537600
28-10-2015,342205408
29-10-2015,204909336
30-10-2015,197461016
2/11/2015,128813068
3/11/2015,182075904
4/11/2015,179544200
5/11/2015,158210720
6/11/2015,132169132
9/11/2015,135485620
10/11/2015,236511724
11/11/2015,180871884
12/11/2015,130102316
13-11-2015,183249612
16-11-2015,152426804
17-11-2015,110332404
18-11-2015,186698788
19-11-2015,173183280
20-11-2015,137148384
23-11-2015,129930112
24-11-2015,171212688
25-11-2015,85553232
27-11-2015,52185780
30-11-2015,156721288
1/12/2015,139409496
2/12/2015,133546252
3/12/2015,166278036
4/12/2015,231107908
7/12/2015,128336996
8/12/2015,137237800
9/12/2015,185445428
10/12/2015,116850908
11/12/2015,187544644
14-12-2015,260014436
15-12-2015,213292420
16-12-2015,224953868
17-12-2015,179091308
18-12-2015,385813308
21-12-2015,190362440
22-12-2015,131157468
23-12-2015,130629416
24-12-2015,54386720
28-12-2015,106816840
29-12-2015,123724972
30-12-2015,100855108
31-12-2015,163649264
4/1/2016,270597548
5/1/2016,223163968
6/1/2016,273829552
7/1/2016,324377712
8/1/2016,283192064
11/1/2016,198957508
12/1/2016,196616908
13-01-2016,249758524
14-01-2016,252680508
15-01-2016,319335564
19-01-2016,212350988
20-01-2016,289337664
21-01-2016,208645852
22-01-2016,263201868
25-01-2016,207178100
26-01-2016,300308008
27-01-2016,533478696
28-01-2016,222715300
29-01-2016,257666016
1/2/2016,163774164
2/2/2016,149428860
3/2/2016,183857176
4/2/2016,185886608
5/2/2016,185672256
8/2/2016,216085500
9/2/2016,177324780
10/2/2016,169374404
11/2/2016,200298844
12/2/2016,161405524
16-02-2016,196231664
17-02-2016,179452972
18-02-2016,156083932
19-02-2016,141496692
22-02-2016,137123032
23-02-2016,127770532
24-02-2016,145022980
25-02-2016,110330636
26-02-2016,115964524
29-02-2016,140865108
1/3/2016,201628588
2/3/2016,132678240
3/3/2016,147822968
4/3/2016,184220400
7/3/2016,143663240
8/3/2016,124728776
9/3/2016,108806732
10/3/2016,134054308
11/3/2016,109632948
14-03-2016,100304248
15-03-2016,160270936
16-03-2016,153213972
17-03-2016,137682820
18-03-2016,176820684
21-03-2016,142010712
22-03-2016,129777500
23-03-2016,102813980
24-03-2016,104531820
28-03-2016,77645488
29-03-2016,124760332
30-03-2016,182404596
31-03-2016,103553796
1/4/2016,103495800
4/4/2016,149424816
5/4/2016,106314608
6/4/2016,105616308
7/4/2016,127207480
8/4/2016,94326960
11/4/2016,117630072
12/4/2016,108929300
13-04-2016,133029264
14-04-2016,101895692
15-04-2016,187755876
18-04-2016,243285844
19-04-2016,129539516
20-04-2016,122444120
21-04-2016,126210100
22-04-2016,134732484
25-04-2016,112126352
26-04-2016,224064660
27-04-2016,458408568
28-04-2016,328970760
29-04-2016,274125912
2/5/2016,192640416
3/5/2016,227325108
4/5/2016,164101900
5/5/2016,143562000
6/5/2016,174799544
9/5/2016,131745744
10/5/2016,134747344
11/5/2016,114876436
12/5/2016,305258760
13-05-2016,177571060
16-05-2016,245039024
17-05-2016,187667756
18-05-2016,168249564
19-05-2016,121768400
20-05-2016,128103872
23-05-2016,152074572
24-05-2016,140560696
25-05-2016,154568432
26-05-2016,225324636
27-05-2016,145364960
31-05-2016,169228848
1/6/2016,116693140
2/6/2016,160766400
3/6/2016,114019552
6/6/2016,93170016
7/6/2016,89637800
8/6/2016,83392524
9/6/2016,106405416
10/6/2016,126851744
13-06-2016,152081976
14-06-2016,127727776
15-06-2016,117780908
16-06-2016,125307260
17-06-2016,244032876
20-06-2016,137647604
21-06-2016,142185432
22-06-2016,116876488
23-06-2016,128960748
24-06-2016,301245424
27-06-2016,186488752
28-06-2016,161779656
29-06-2016,146124024
30-06-2016,143345424
1/7/2016,104106160
5/7/2016,110820840
6/7/2016,123796360
7/7/2016,100558232
8/7/2016,115648412
11/7/2016,95179780
12/7/2016,96669852
13-07-2016,103568684
14-07-2016,155675988
15-07-2016,120547960
18-07-2016,145975468
19-07-2016,95119696
20-07-2016,105103872
21-07-2016,130808112
22-07-2016,113254676
25-07-2016,161531684
26-07-2016,224959288
27-07-2016,369379280
28-07-2016,159479356
29-07-2016,110934752
1/8/2016,152671484
2/8/2016,135266224
3/8/2016,120810564
4/8/2016,109634600
5/8/2016,162213608
8/8/2016,112148880
9/8/2016,105260816
10/8/2016,96034020
11/8/2016,109938024
12/8/2016,74641736
15-08-2016,103472836
16-08-2016,135177792
17-08-2016,101423904
18-08-2016,87938812
19-08-2016,101472288
22-08-2016,103280920
23-08-2016,85030676
24-08-2016,94700324
25-08-2016,100344992
26-08-2016,111065164
29-08-2016,99881200
30-08-2016,99455780
31-08-2016,118649624
1/9/2016,106806092
2/9/2016,107209800
6/9/2016,107521564
7/9/2016,169457312
8/9/2016,212008104
9/9/2016,186227936
12/9/2016,181171080
13-09-2016,248704760
14-09-2016,449361272
15-09-2016,362452708
16-09-2016,319547644
19-09-2016,188092184
20-09-2016,138057076
21-09-2016,144012740
22-09-2016,124295936
23-09-2016,209924604
26-09-2016,119477768
27-09-2016,98429648
28-09-2016,118564340
29-09-2016,143547960
30-09-2016,145516424
3/10/2016,86807040
4/10/2016,118947340
5/10/2016,85812356
6/10/2016,115117252
7/10/2016,97433772
10/10/2016,144943824
11/10/2016,256164172
12/10/2016,150347148
13-10-2016,140769624
14-10-2016,142608764
17-10-2016,94499584
18-10-2016,98213912
19-10-2016,80138376
20-10-2016,96503204
21-10-2016,92770660
24-10-2016,94154692
25-10-2016,192515880
26-10-2016,264536876
27-10-2016,138248180
28-10-2016,151446648
31-10-2016,105677592
1/11/2016,175303248
2/11/2016,113326836
3/11/2016,107730408
4/11/2016,123347988
7/11/2016,130240000
8/11/2016,97016716
9/11/2016,236705444
10/11/2016,228538164
11/11/2016,136575592
14-11-2016,204702016
15-11-2016,129058040
16-11-2016,235362088
17-11-2016,110528012
18-11-2016,113715668
21-11-2016,117058284
22-11-2016,103862136
23-11-2016,109705576
25-11-2016,45903688
28-11-2016,108775932
29-11-2016,114115000
30-11-2016,144649032
1/12/2016,148347448
2/12/2016,106111988
5/12/2016,137298160
6/12/2016,104781848
7/12/2016,119994876
8/12/2016,108273264
9/12/2016,137610508
12/12/2016,105497508
13-12-2016,174935244
14-12-2016,136127336
15-12-2016,186098176
16-12-2016,177404536
19-12-2016,111117692
20-12-2016,85699860
21-12-2016,95132660
22-12-2016,104343416
23-12-2016,56997936
27-12-2016,73187420
28-12-2016,83623568
29-12-2016,60158076
30-12-2016,122345060
3/1/2017,115127460
4/1/2017,84472464
5/1/2017,88774348
6/1/2017,127007600
9/1/2017,134247792
10/1/2017,97848204
11/1/2017,110354372
12/1/2017,108344880
13-01-2017,104447792
17-01-2017,137759372
18-01-2017,94851844
19-01-2017,102389164
20-01-2017,130391568
23-01-2017,88200872
24-01-2017,92844152
25-01-2017,130346692
26-01-2017,105350304
27-01-2017,82251776
30-01-2017,121510012
31-01-2017,196803972
1/2/2017,447940160
2/2/2017,134841644
3/2/2017,98029204
6/2/2017,107383696
7/2/2017,152735364
8/2/2017,92016288
9/2/2017,113399436
10/2/2017,80261832
13-02-2017,92141684
14-02-2017,132904892
15-02-2017,142492400
16-02-2017,90338220
17-02-2017,88792788
21-02-2017,98028624
22-02-2017,83347728
23-02-2017,83152744
24-02-2017,87106340
27-02-2017,81029704
28-02-2017,93931440
1/3/2017,145658340
2/3/2017,104843936
3/3/2017,86284484
6/3/2017,87000176
7/3/2017,69785188
8/3/2017,74828944
9/3/2017,88623616
10/3/2017,78451204
13-03-2017,69686868
14-03-2017,61236260
15-03-2017,102767096
16-03-2017,76927992
